word,pronunciation
만연체,마년체
만연하다,마년하다
만용,마뇽
만우절,마누절
만원,마눤
만월,마눨
만유,마뉴
만유인력,마뉴일력
만인,마닌
만일,마닐
만장,만장
만장일치,만장일치
만장하다,만장하다
만전,만전
만점,만쩜
만조,만조
만족,만족
만족감,만족깜
만족도,만족또
만족되다,만족뙤다
만족되다,만족뛔다
만족스럽다,만족쓰럽따
만족스레,만족쓰레
만족시키다,만족시키다
만족하다,만조카다
만종,만종
만주,만주
만지다,만지다
만지작거리다,만지작꺼리다
만지작대다,만지작때다
만지작만지작,만지장만지작
만지작만지작하다,만지장만지자카다
만찬,만찬
만찬회,만찬회
만찬회,만찬훼
만천하,만천하
만추,만추
만취,만취
만취되다,만취되다
만취되다,만취뒈다
만취하다,만취하다
만치,만치
만큼,만큼
만판,만판
만평,만평
만하다,만하다
만학,만학
만행,만행
만혼,만혼
만화,만화
만화가,만화가
만화경,만화경
만화방,만화방
만화책,만화책
만홧가게,만화까게
만홧가게,만홛까게
만회,만회
만회,만훼
만회하다,만회하다
만회하다,만훼하다
많다,만타
많아지다,마나지다
많이,마니
맏딸,맏딸
맏며느리,만며느리
맏사위,맏싸위
맏상제,맏쌍제
맏상주,
맏손자,맏쏜자
맏아들,마다들
맏이,마지
맏자식,맏짜식
맏형,마텽
말갈기,말갈기
말갛다,말가타
말경,말경
말괄량이,말괄량이
말굽,말굽
말귀,말뀌
말기,말기
말꼬리,말꼬리
말꼬투리,말꼬투리
말끄러미,말끄러미
말끔,말끔
말끔하다,말끔하다
말끔히,말끔히
말끝,말끋
말년,말련
말놀이,말로리
말다,말다
말다툼,말다툼
말다툼하다,말다툼하다
말단,말딴
말대꾸,말대꾸
말대꾸하다,말대꾸하다
말대답,말대답
말대답하다,말대다파다
말더듬이,말더드미
말동무,말똥무
말똥,말똥
말똥거리다,말똥거리다
말똥대다,말똥대다
말똥말똥,말똥말똥
말똥말똥하다,말똥말똥하다
말똥하다,말똥하다
말뚝,말뚝
말뜻,말뜯
말띠,말띠
말라깽이,말라깽이
말라리아,
말라붙다,말라붇따
말라비틀어지다,말라비트러지다
말라빠지다,말라빠지다
말라죽다,말라죽따
말랑거리다,말랑거리다
말랑대다,말랑대다
말랑말랑,말랑말랑
말랑말랑하다,말랑말랑하다
말랑하다,말랑하다
말레이시아,
말려들다,말려들다
말로,말로
말리다,말리다
말머리,말머리
말문,말문
말미,말미
말미암다,말미암따
말미잘,말미잘
말바꿈표,말바꿈표
말발,말빨
말발굽,말발꿉
말버릇,말뻐륻
말벌,말벌
말벗,말뻗
말보,말뽀
말복,말복
말살,말쌀
말살되다,말쌀되다
말살되다,말쌀뒈다
말살하다,말쌀하다
말상,말상
말석,말썩
말세,말쎄
말소,말쏘
말소되다,말쏘되다
말소되다,말쏘뒈다
말소리,말쏘리
말소하다,말쏘하다
말솜씨,말쏨씨
말수,말쑤
말실수,말실쑤
말싸움,말싸움
말싸움하다,말싸움하다
말썽,말썽
말썽거리,말썽꺼리
말썽꾸러기,말썽꾸러기
말쑥하다,말쑤카다
말씀,말씀
말씀하다,말씀하다
말씨,말씨
말아먹다,마라먹따
말없이,마럽씨
말엽,마렵
말일,마릴
말장난,말짱난
말장난하다,말짱난하다
말재주,말째주
말조심,말조심
말조심하다,말조심하다
말주변,말쭈변
말짱,말짱
말짱하다,말짱하다
말짱히,말짱히
말참견,말참견
말참견하다,말참견하다
말초,말초
말초적,말초적
말총,말총
말치레,말치레
말투,말투
말판,말판
말하기,말하기
말하다,말하다
말허리,말허리
맑다,막따
맑아지다,말가지다
맘껏,맘껃
맘대로,맘대로
맘마,맘마
맘먹다,맘먹따
맘모스,
맘보,맘뽀
맘속,맘쏙
맘씨,맘씨
맙소사,맙쏘사
맛깔,맏깔
맛깔스럽다,맏깔스럽따
맛깔스레,맏깔스레
맛나다,만나다
맛보기,맏뽀기
맛보다,맏뽀다
맛살,맏쌀
맛없다,마덥따
맛없이,마덥씨
맛있다,마딛따
맛있다,마싣따
망가뜨리다,망가뜨리다
망가지다,망가지다
망가트리다,망가트리다
망각,망각
망각되다,망각뙤다
망각되다,망각뛔다
망각하다,망가카다
망건,망건
망고,
망국,망국
망극하다,망그카다
망나니,망나니
망나니짓,망나니짇
망년회,망년회
망년회,망년훼
망동,망동
망라되다,망나되다
망라되다,망나뒈다
망라하다,망나하다
망령,망녕
망령되다,망녕뙤다
망령되다,망녕뛔다
망령되이,망녕뙤이
망령되이,망녕뛔이
망루,망누
망막,망막
망막하다,망마카다
망망대해,망망대해
망망하다,망망하다
망명,망명
망명자,망명자
망명지,망명지
망명하다,망명하다
망발,망발
망보다,망보다
망부석,망부석
망사,망사
망상,망상
망설이다,망서리다
망신,망신
망신당하다,망신당하다
망신살,망신쌀
망신스럽다,망신스럽따
망신시키다,망신시키다
망아지,망아지
망언,망언
망연자실,망연자실
망연자실하다,망연자실하다
망연하다,망연하다
망연히,망연히
망울,망울
망울망울,망울망울
망원경,망원경
망자,망자
망정,망정
망조,망쪼
망종,망종
망중한,망중한
망측하다,망츠카다
망치,망치
망치다,망치다
망치질,망치질
망태기,망태기
망토,
망하다,망하다
망향,망향
맞고소,맏꼬소
맞다,맏따
맞닥뜨리다,맏딱뜨리다
맞담배,맏땀배
맞닿다,맏따타
맞대결,맏때결
맞대다,맏때다
맞대응,맏때응
맞대응하다,맏때응하다
맞돈,맏똔
맞들다,맏뜰다
맞먹다,만먹따
맞물다,만물다
맞물리다,만물리다
맞바꾸다,맏빠꾸다
맞바라보다,맏빠라보다
맞바람,맏빠람
맞받다,맏빧따
맞받아치다,맏빠다치다
맞벌이,맏뻐리
맞벌이하다,맏뻐리하다
맞보다,맏뽀다
맞부딪다,맏뿌딛따
맞부딪치다,맏뿌딛치다
맞불,맏뿔
맞붙다,맏뿓따
맞붙이다,맏뿌치다
맞비비다,맏삐비다
맞상대,맏쌍대
맞서다,맏써다
맞선,맏썬
맞수,맏쑤
맞아들이다,마자드리다
맞아떨어지다,마자떠러지다
맞은쪽,마즌쪽
맞은편,마즌편
맞이하다,마지하다
맞잡다,맏짭따
맞장구,맏짱구
맞장구치다,맏짱구치다
맞절,맏쩔
맞절하다,맏쩔하다
맞추다,맏추다
맞춤,맏춤
맞춤법,맏춤뻡
맞춤하다,맏춤하다
맞히다,마치다
맡기다,맏끼다
맡다,맏따
맡아보다,마타보다
매각,매각
매각되다,매각뙤다
매각되다,매각뛔다
매각하다,매가카다
매개,매개
매개물,매개물
매개자,매개자
매개체,매개체
매개하다,매개하다
매관매직,매관매직
매국,매국
매국노,매궁노
매기,매기
매기다,매기다
매끄럽다,매끄럽따
매끈거리다,매끈거리다
매끈대다,매끈대다
매끈매끈,매끈매끈
매끈매끈하다,매끈매끈하다
매끈하다,매끈하다
매끈히,매끈히
매끌매끌하다,매끌매끌하다
매끼,매끼
매너,
매너리즘,
매년,매년
매니저,
매니큐어,
매다,매다
매달,매달
매달다,매달다
매달리다,매달리다
매도,매도
매도인,매도인
매도하다,매도하다
매듭,매듭
매듭짓다,매듭찓따
매력,매력
매력적,매력쩍
매료당하다,매료당하다
매료되다,매료되다
매료되다,매료뒈다
매료시키다,매료시키다
매료하다,매료하다
매립,매립
매립장,매립짱
매립지,매립찌
매립하다,매리파다
매만지다,매만지다
매매,매매
매매되다,매매되다
매매되다,매매뒈다
매매하다,매매하다
매머드,
매몰,매몰
매몰되다,매몰되다
매몰되다,매몰뒈다
매몰자,매몰짜
매몰차다,매몰차다
매몰하다,매몰하다
매무새,매무새
매무시,매무시
매물,매물
매미,매미
매번,매번
매복,매복
매복하다,매보카다
매부,매부
매부리코,매부리코
매사,매사
매상,매상
매상액,매상액
매설,매설
매설되다,매설되다
매설되다,매설뒈다
매설하다,매설하다
매섭다,매섭따
매수,매쑤
매수,매수
매수되다,매수되다
매수되다,매수뒈다
매수인,매수인
매수하다,매수하다
매스껍다,매스껍다
매스컴,
매시간,매시간
매식,매식
매식하다,매시카다
매실,매실
매실주,매실쭈
매양,매양
매연,매연
매우,매우
매운맛,매운맏
매운탕,매운탕
매월,매월
매음,매음
매이다,매이다
매일,매일
매일반,매일반
매입,매입
매입되다,매입뙤다
매입되다,매입뛔다
매입하다,매이파다
매장,매장
매장되다,매장되다
매장되다,매장뒈다
매장량,매장냥
매장하다,매장하다
매점,매점
매점매석,매점매석
매정하다,매정하다
매정히,매정히
매제,매제
매주,매주
매직펜,
매진,매진
매진되다,매진되다
매진되다,매진뒈다
매진하다,매진하다
매질,매질
매질하다,매질하다
매체,매체
매초,매초
매춘,매춘
매춘부,매춘부
매출,매출
매출액,매추랙
매치,
매치되다,
매치하다,
매캐하다,매캐하다
매콤하다,매콤하다
매트,
매트리스,
매표,매표
매표구,매표구
매표소,매표소
매표원,매표원
매표창구,매표창구
매한가지,매한가지
매해,매해
매형,매형
매혹,매혹
매혹당하다,매혹땅하다
매혹되다,매혹뙤다
매혹되다,매혹뛔다
매혹시키다,매혹씨키다
매혹적,매혹쩍
매혹하다,매호카다
매회,매회
매회,매훼
맥락,맹낙
맥박,맥빡
맥반석,맥빤석
맥없다,매겁따
맥없이,매겁씨
맥주,맥쭈
맥주병,맥쭈뼝
맨날,맨날
맨눈,맨눈
맨다리,맨다리
맨땅,맨땅
맨몸,맨몸
맨몸뚱이,맨몸뚱이
맨바닥,맨바닥
맨발,맨발
맨밥,맨밥
맨살,맨살
맨션,
맨손,맨손
맨송맨송,맨송맨송
맨송맨송하다,맨송맨송하다
맨숭맨숭,맨숭맨숭
맨숭맨숭하다,맨숭맨숭하다
맨입,맨닙
맨주먹,맨주먹
맴돌다,맴돌다
맴매,맴매
맴매하다,맴매하다
맴맴,맴맴
맵다,맵따
맵디맵다,맵띠맵따
맵시,맵씨
맵싸하다,맵싸하다
맷돌,맫똘
맷돌,매똘
맷집,맫찝
맷집,매찝
맹공,맹공
맹공격,맹공격
맹공격하다,맹공겨카다
맹꽁맹꽁,맹꽁맹꽁
맹꽁이,맹꽁이
맹독,맹독
맹독성,맹독썽
맹랑하다,맹낭하다
맹렬하다,맹녈하다
맹렬히,맹녈히
맹맹하다,맹맹하다
맹목,맹목
맹목적,맹목쩍
맹물,맹물
맹비난,맹비난
맹비난하다,맹비난하다
맹서,맹서
맹세,맹세
맹세코,맹세코
맹세하다,맹세하다
맹수,맹수
맹신,맹신
맹신하다,맹신하다
맹아,맹아
맹위,맹위
맹인,맹인
맹자,맹자
맹장,맹장
맹장염,맹장념
맹점,맹쩜
맹종,맹종
맹종하다,맹종하다
맹주,맹주
맹추,맹추
맹추격,맹추격
맹추격하다,맹추겨카다
맹탕,맹탕
맹하다,맹하다
맹호,맹호
맹활약,맹화략
맹활약하다,맹화략카다
맹훈련,맹훌련
맺다,맫따
맺어지다,매저지다
맺음말,매즘말
맺히다,매치다
머그잔,
머금다,머금따
머나멀다,머나멀다
머리,머리
머리글자,머리글짜
머리기사,머리기사
머리꼭지,머리꼭찌
머리끄덩이,머리끄덩이
머리끝,머리끋
머리띠,머리띠
머리말,머리말
머리맡,머리맏
머리빗,머리빋
머리숱,머리숟
머리채,머리채
머리카락,머리카락
머리칼,머리칼
머리털,머리털
머리통,머리통
머리핀,
머리하다,머리하다
머릿결,머리껼
머릿결,머릳껼
머릿기름,머리끼름
머릿기름,머릳끼름
머릿돌,머리똘
머릿돌,머릳똘
머릿속,머리쏙
머릿속,머릳쏙
머릿수,머리쑤
머릿수,머릳쑤
머릿수건,머리쑤건
머릿수건,머릳쑤건
머무르다,머무르다
머무적거리다,머무적꺼리다
머무적대다,머무적때다
머무적머무적,머무정머무적
머무적머무적하다,머무정머무저카다
머물다,머물다
머뭇거리다,머묻꺼리다
머뭇대다,머묻때다
머뭇머뭇,머문머묻
머뭇머뭇하다,머문머무타다
머뭇하다,머무타다
머스터드,
머슴,머슴
머쓱하다,머쓰카다
머저리,머저리
머지않다,머지안타
머플러,
머핀,
먹거리,먹꺼리
먹고살다,먹꼬살다
먹구름,먹꾸름
먹구름장,먹꾸름짱
먹다,먹따
먹먹하다,멍머카다
먹물,멍물
먹보,먹뽀
먹성,먹썽
먹을거리,머글꺼리
먹음직스럽다,머금직쓰럽따
먹음직스레,머금직쓰레
먹음직하다,머금지카다
먹이,머기
먹이다,머기다
먹잇감,머기깜
먹잇감,머긷깜
먹자골목,먹짜골목
먹자판,먹짜판
먹장구름,먹짱구름
먹지,먹찌
먹칠,먹칠
먹칠하다,먹칠하다
먹통,먹통
먹혀들다,머켜들다
먹히다,머키다
먼동,먼동
먼바다,먼바다
먼발치,먼발치
먼저,먼저
먼젓번,먼저뻔
먼젓번,먼젇뻔
먼지,먼지
먼지떨이,먼지떠리
먼지투성이,먼지투성이
멀거니,멀거니
멀겋다,멀거타
멀끔하다,멀끔하다
멀다,멀다
멀뚱거리다,멀뚱거리다
멀뚱대다,멀뚱대다
멀뚱멀뚱,멀뚱멀뚱
멀뚱멀뚱하다,멀뚱멀뚱하다
멀뚱하다,멀뚱하다
멀뚱히,멀뚱히
멀리,멀리
멀리뛰기,멀리뛰기
멀리멀리,멀리멀리
멀리하다,멀리하다
멀미,멀미
멀미하다,멀미하다
멀쑥하다,멀쑤카다
멀어지다,머러지다
멀쩡하다,멀쩡하다
멀쩡히,멀쩡히
멀찌감치,멀찌감치
멀찍이,멀찌기
멀찍하다,멀찌카다
멀티미디어,
멈추다,멈추다
멈칫,멈칟
멈칫거리다,멈칟꺼리다
멈칫대다,멈칟때다
멈칫멈칫,멈친멈칟
멈칫멈칫하다,멈친멈치타다
멈칫하다,멈치타다
멋대로,먿때로
멋들어지다,먿뜨러지다
멋모르다,먼모르다
멋스럽다,먿쓰럽따
멋없다,머덥따
멋있다,머딛따
멋있다,머싣따
멋장이,
멋쟁이,먿쨍이
멋지다,먿찌다
멋쩍다,먿쩍따
멍들다,멍들다
멍멍,멍멍
멍멍하다,멍멍하다
멍석,멍석
멍석말이,멍성마리
멍에,멍에
멍울,멍울
멍울멍울,멍울멍울
멍청이,멍청이
멍청하다,멍청하다
멍청히,멍청히
멍텅구리,멍텅구리
멍하니,멍하니
멍하다,멍하다
멍히,멍히
멎다,먿따
메가,
메가바이트,
메가헤르츠,
메꾸다,메꾸다
메뉴,
메뉴판,
메다,메다
메다꽂다,메다꼳따
메달,
메달리스트,
메뚜기,메뚜기
메롱,메롱
메마르다,메마르다
메모,
메모리,
메모지,
메모하다,
메밀,메밀
메밀가루,메밀까루
메밀국수,메밀국쑤
메밀꽃,메밀꼳
메스,
메스껍다,메스껍따
메슥거리다,메슥꺼리다
메슥대다,메슥때다
메슥메슥하다,메승메스카다
메시껍다,
메시아,
메시지,
메신저,
메아리,메아리
메아리치다,메아리치다
메어붙이다,메어부치다
메어치다,메어치다
메우다,메우다
메이커,
메일,
메조소프라노,
메주,메주
메커니즘,
메트로놈,
멕시코,
멜라닌,
멜로드라마,
멜로디,
멜로디언,
멜론,
멜빵,멜빵
멜빵바지,멜빵바지
멤버,
멥쌀,멥쌀
멧돼지,메뙈지
멧돼지,멛뙈지
멧새,메쌔
멧새,멛쌔
며느리,며느리
며느릿감,며느리깜
며느릿감,며느릳깜
며칠,며칠
멱살,멱쌀
면구스럽다,면구스럽따
면담,면담
면담하다,면담하다
면도,면도
면도기,면도기
면도날,면도날
면도칼,면도칼
면도하다,면도하다
면면,면면
면면하다,면면하다
면면히,면면히
면모,면모
면목,면목
면밀하다,면밀하다
면밀히,면밀히
면바지,면바지
면박,면박
면박하다,면바카다
면발,면빨
면봉,면봉
면사무소,면사무소
면사포,면사포
면상,면상
면세,면세
면세점,면세점
면식,면식
면역,며녁
면역되다,며녁뙤다
면역되다,며녁뛔다
면역력,며녕녁
면역성,며녁썽
면장갑,면장갑
면적,면적
면전,면전
면접,면접
면접관,면접꽌
면접시험,면접씨험
면접하다,면저파다
면제,면제
면제되다,면제되다
면제되다,면제뒈다
면제하다,면제하다
면죄부,면죄부
면죄부,면줴부
면직,면직
면직물,면징물
면책,면책
면하다,면하다
면학,면학
면허,면허
면허증,면허쯩
면회,면회
면회,면훼
면회소,면회소
면회소,면훼소
면회실,면회실
면회실,면훼실
면회하다,면회하다
면회하다,면훼하다
멸균,멸균
멸망,멸망
멸망되다,멸망되다
멸망되다,멸망뒈다
멸망시키다,멸망시키다
멸망하다,멸망하다
멸시,멸씨
멸시당하다,멸씨당하다
멸시하다,멸씨하다
멸종,멸쫑
멸종되다,멸쫑되다
멸종되다,멸쫑뒈다
멸종하다,멸쫑하다
멸치,멸치
멸치볶음,멸치보끔
멸치젓,멸치젇
멸치조림,멸치조림
멸하다,멸하다
명가,명가
명가수,명가수
명감독,명감독
명경,명경
명경지수,명경지수
명곡,명곡
명관,명관
명구,명꾸
명궁,명궁
명기,명기
명기되다,명기되다
명기되다,명기뒈다
명기하다,명기하다
명년,명년
명단,명단
명당,명당
명도,명도
명란,명난
명란젓,명난젇
명랑,명낭
